"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2014-02","7.4",",W","0","W","0",",W","11",",W","3",",W","28",",W","4",",W","13",",W","27",",W","24",",W","0",",W","0",",W","-15",",W,11,","11",",,W,18,","4.3",",,W,17,","0.49",",,W,20,","45",",W,19,","6138","W","1473",",W","1.24",",,,W","12.0",",,,W","12.4",",W","21.8",",,,W","3.0",",,,W","190",",W","300",",W","25.9",",W","38",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2014-03","8.9",",W","0","W","0",",W","10",",W","5",",W","18",",W","4",",W","3",",W","25",",W","9",",W","0",",W","0",",W","-8",",W,03,","11",",,W,05,","2.6",",,W,04,","0.44",",,W,27,","65",",W,31,","7290","W","1152",",W","1.26",",,,W","8.2",",,,W","27.8",",W","37.4",",,,W","18.3",",,,W","170",",W","170",",W","36.9",",W","46",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2014-04","9.8",",W","0","W","0",",W","14",",W","9",",W","1",",W","1",",W","0",",W","11",",W","0",",W","2",",W","0",",W","18",",W,15,","1",",,W,14,","1.0",",,W,14,","2.63",",,W,13,","78",",W,20,","7875","W","585",",W","5.14",",,,W","1.0",",,,W","45.5",",W","56.0",",,,W","34.9",",,,W","160",",W","200",",W","35.1",",W","45",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2014-05","7.6",",W","49","W","49",",W","12",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","18",",W","0",",W","37",",W,16,+","0",",,W,31,+","0.0",",,W,31,+","1.46",",,W,27,","87",",W,31,","8089","W","213",",W","3.48",",,,W","0.0",",,,W","59.7",",W","70.8",",,,W","48.5",",,,W","160",",W","160",",W","32.0",",W","40",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2014-06","7.4",",W","224","W","175",",W","15",",W","10",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","0",",W","47",",W,09,","0",",,W,30,+","0.0",",,W,30,+","1.87",",,W,01,","88",",W,27,+","8100","W","11",",W","9.55",",,,W","0.0",",,,W","70.4",",W","80.3",",,,W","60.6",",,,W","160",",W","330",",W","32.0",",W","44",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2014-07","6.7",",W","359","W","135",",W","8",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","1",",W","48",",W,16,","0",",,W,31,+","0.0",",,W,31,+","0.44",",,W,12,","93",",W,22,","14","W","14",",W","1.08",",,,W","0.0",",,,W","68.9",",W","79.0",",,,W","58.9",",,,W","340",",W","320",",W","28.0",",W","33",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2014-08","5.4",",W","550","W","191",",W","9",",W","7",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","1",",W","48",",W,15,","0",",,W,31,+","0.0",",T,W,01,","1.74",",,W,04,","91",",W,22,","18","W","4",",W","5.43",",,,W","0.0",",T,,W","71.0",",W","81.5",",,,W","60.5",",,,W","40",",W","30","2,W","44.1",",W","52","2,W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2014-09","5.6",",W","591","W","40",",W","8",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","21",",W","0",",W","37",",W,16,","0",",,W,30,+","0.0",",,W,30,+","0.80",",,W,04,","84",",W,04,","191","W","172",",W","1.84",",,,W","0.0",",,,W","60.6",",W","72.1",",,,W","49.1",",,,W","150",",W","150","1,W","30.0",",W","37","1,W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2014-10","6.9",",W","591","W","0",",W","11",",W","4",",W","0",",W","0",",W","0",",W","7",",W","0",",W","3",",W","0",",W","26",",W,31,","0",",,W,31,+","0.2",",,W,31,","1.40",",,W,13,","75",",W,27,","658","W","467",",W","3.10",",,,W","0.2",",,,W","49.9",",W","59.4",",,,W","40.5",",,,W","360",",W","10",",W","32.0",",W","40",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2014-11","8.3",",W","591","W","0",",W","15",",W","4",",W","13",",W","2",",W","0",",W","23",",W","14",",W","0",",W","0",",W","2",",W,21,","5",",,W,25,","5.3",",,W,24,","0.70",",,W,23,","60",",W,04,+","1702","W","1044",",W","1.55",",,,W","8.3",",,,W","30.2",",W","38.3",",,,W","22.1",",,,W","170",",W","320",",W","23.0",",W","34",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2014-12","6.9",",W","591","W","0",",W","6",",W","5",",W","5",",W","0",",W","1",",W","26",",W","14",",W","0",",W","0",",W","-1",",W,31,","1",",,W,05,+","0.1",",,W,08,","0.32",",,W,23,","46",",W,27,+","2833","W","1131",",W","1.02",",,,W","0.1",",,,W","28.5",",W","34.0",",,,W","23.1",",,,W","160",",W","240",",W","21.9",",W","34",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-01","7.2",",W","0","W","0",",W","11",",W","4",",W","22",",W","5",",W","10",",W","31",",W","19",",W","0",",W","0",",W","-8",",W,08,+","3",",,W,15,+","2.5",",,W,08,","0.13",",,W,31,+","42",",W,18,","4227","W","1394",",W","0.67",",,,W","10.3",",,,W","20.0",",W","27.3",",,,W","12.7",",,,W","160",",W","170",",W","25.1",",W","36",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-02","8.1",",W","0","W","0",",W","5",",W","2",",W","28",",W","3",",W","13",",W","28",",W","24",",W","0",",W","0",",W","-12",",W,23,","9",",,W,05,+","5.4",",,W,01,","0.32",",,W,01,","38",",W,07,","5736","W","1509",",W","0.54",",,,W","10.8",",,,W","11.1",",W","20.8",",,,W","1.4",",,,W","20",",W","340",",W","32.0",",W","39",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-03","7.2",",W","0","W","0",",W","5",",W","4",",W","11",",W","1",",W","1",",W","26",",W","6",",W","1",",W","0",",W","-5",",W,05,","6",",,W,07,+","3.0",",,W,23,","0.20",",,W,25,+","74",",W,16,","6677","W","941",",W","0.76",",,,W","4.2",",,,W","34.6",",W","45.8",",,,W","23.5",",,,W","200",",W","190",",W","25.1",",W","35",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-04","8.5",",W","0","W","0",",W","12",",W","9",",W","0",",W","0",",W","0",",W","10",",W","0",",W","5",",W","0",",W","26",",W,24,","0",",,W,30,+","0.0",",T,W,22,+","1.80",",,W,09,","79",",W,17,","7176","W","498",",W","4.38",",,,W","0.0",",T,,W","48.4",",W","61.0",",,,W","35.8",",,,W","190",",W","300",",W","28.0",",W","38",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-05","8.3",",W","47","W","47",",W","15",",W","9",",W","0",",W","0",",W","0",",W","0",",W","0",",W","18",",W","0",",W","33",",W,13,","0",",,W,31,+","0.0",",,W,31,+","1.57",",,W,17,","82",",W,28,+","7372","W","196",",W","4.19",",,,W","0.0",",,,W","60.2",",W","70.4",",,,W","50.0",",,,W","160",",W","160",",W","29.1",",W","36",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-06","6.0",",W","152","W","105",",W","11",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28",",W","1",",W","38",",W,02,+","0",",,W,30,+","0.0",",,W,30,+","1.58",",,W,11,","90",",W,09,","7412","W","41",",W","3.15",",,,W","0.0",",,,W","67.1",",W","77.5",",,,W","56.7",",,,W","190",",W","200",",W","30.0",",W","38",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-07","5.6",",W","345","W","193",",W","5",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","1",",W","46",",W,02,","0",",,W,31,+","0.0",",,W,31,+","1.42",",,W,29,","91",",W,17,","17","W","17",",W","5.02",",,,W","0.0",",,,W","70.7",",W","81.1",",,,W","60.3",",,,W","340",",W","320",",W","35.1",",W","51",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-08","5.8",",W","504","W","158",",W","9",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","27",",W","3",",W","50",",W,27,+","0",",,W,31,+","0.0",",,W,31,+","1.52",",,W,18,","92",",W,14,","36","W","18",",W","4.10",",,,W","0.0",",,,W","69.5",",W","78.8",",,,W","60.2",",,,W","170",",W","190",",W","25.9",",W","33",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-09","6.7",",W","635","W","131",",W","7",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","25",",W","1",",W","40",",W,30,","0",",,W,30,+","0.0",",,W,30,+","2.15",",,W,17,","90",",W,06,","103","W","67",",W","6.00",",,,W","0.0",",,,W","67.1",",W","77.2",",,,W","57.1",",,,W","190",",W","190",",W","29.1",",W","38",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-10","7.6",",W","636","W","1",",W","5",",W","5",",W","0",",W","0",",W","0",",W","3",",W","0",",W","7",",W","0",",W","27",",W,18,+","0",",,W,31,+","0.0",",T,W,29,+","0.80",",,W,27,","78",",W,11,","520","W","417",",W","2.72",",,,W","0.0",",T,,W","51.6",",W","61.4",",,,W","41.7",",,,W","80",",W","290",",W","25.1",",W","38",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-11","8.7",",W","636","W","0",",W","12",",W","9",",W","5",",W","2",",W","0",",W","14",",W","2",",W","3",",W","0",",W","9",",W,22,","3",",,W,23,+","2.3",",,W,21,","1.24",",,W,17,","72",",W,03,+","1206","W","686",",W","4.75",",,,W","4.1",",,,W","42.1",",W","50.6",",,,W","33.7",",,,W","160",",W","190",",W","33.1",",W","44",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2015-12","8.5",",W","636","W","0",",W","14",",W","6",",W","3",",W","2",",W","0",",W","21",",W","7",",W","0",",W","0",",W","11",",W,19,","4",",,W,29,","5.6",",,W,28,","1.45",",,W,13,","60",",W,13,","2133","W","927",",W","3.33",",,,W","7.4",",,,W","35.1",",W","40.3",",,,W","29.9",",,,W","50",",W","30",",W","35.1",",W","45",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-01","6.9",",W","0","W","0",",W","9",",W","4",",W","31",",W","3",",W","8",",W","30",",W","21",",W","0",",W","0",",W","-9",",W,18,","6",",,W,27,+","2.8",",,W,25,","0.37",",,W,08,","42",",W,30,","3527","W","1393",",W","0.98",",,,W","7.0",",,,W","20.0",",W","26.8",",,,W","13.3",",,,W","160",",W","320","1,W","21.9",",W","32","1,W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-02","8.1",",W","0","W","0",",W","8",",W","1",",W","20",",W","3",",W","1",",W","27",",W","12",",W","0",",W","0",",W","-3",",W,13,","4",",,W,18,+","2.0",",,W,02,","0.29",",,W,02,","58",",W,28,","4628","W","1102",",W","0.53",",,,W","6.1",",,,W","27.0",",W","33.8",",,,W","20.3",",,,W","160",",W","160",",W","30.0",",W","47",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-03","8.1",",W","0","W","0",",W","14",",W","11",",W","6",",W","1",",W","0",",W","15",",W","4",",W","0",",W","0",",W","0",",W,02,","2",",,W,04,+","2.6",",,W,01,","0.81",",,W,15,","68",",W,08,","5406","W","778",",W","3.96",",,,W","4.0",",,,W","39.9",",W","48.4",",,,W","31.4",",,,W","160",",W","260",",W","28.0",",W","46",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-04","9.2",",W","0","W","0",",W","11",",W","6",",W","2",",W","2",",W","0",",W","12",",W","0",",W","9",",W","0",",W","16",",W,09,","1",",,W,09,+","2.4",",,W,02,","0.58",",,W,06,","80",",W,18,","5982","W","576",",W","2.11",",,,W","4.2",",,,W","45.8",",W","56.3",",,,W","35.3",",,,W","60",",W","310",",W","33.1",",W","50",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-05","7.2",",W","51","W","51",",W","14",",W","6",",W","0",",W","0",",W","0",",W","2",",W","0",",W","16",",W","0",",W","30",",W,15,","0",",,W,31,+","0.0",",,W,31,+","0.49",",,W,10,","86",",W,06,","6234","W","252",",W","2.22",",,,W","0.0",",,,W","58.5",",W","70.7",",,,W","46.3",",,,W","350",",W","350",",W","36.0",",W","49",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-06","6.5",",W","193","W","143",",W","11",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29",",W","2",",W","45",",W,08,","0",",,W,30,+","0.0",",,W,30,+","1.43",",,W,14,","90",",W,25,+","6251","W","17",",W","5.35",",,,W","0.0",",,,W","69.2",",W","80.2",",,,W","58.2",",,,W","330",",W","330",",W","29.1",",W","39",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-07","6.3",",W","443","W","249",",W","10",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","4",",W","51",",W,16,+","0",",,W,31,+","0.0",",,W,31,+","2.79",",,W,21,","94",",W,21,","5","W","5",",W","5.24",",,,W","0.0",",,,W","72.9",",W","82.7",",,,W","63.0",",,,W","10",",W","20",",W","48.1",",W","63",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-08","5.4",",W","676","W","233",",W","11",",W","10",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","0",",W","51",",W,22,","0",",,W,31,+","0.0",",,W,31,+","2.74",",,W,19,","89",",W,03,","8","W","3",",W","7.87",",,,W","0.0",",,,W","72.4",",W","81.5",",,,W","63.3",",,,W","330",",W","330",",W","36.9",",W","48",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-09","6.9",",W","748","W","73",",W","13",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","0",",W","48",",W,28,+","0",",,W,30,+","0.0",",,W,30,+","2.58",",,W,21,","88",",W,06,","53","W","45",",W","8.46",",,,W","0.0",",,,W","65.9",",W","74.8",",,,W","57.0",",,,W","180",",W","170",",W","29.1",",W","35",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-10","6.9",",W","757","W","9",",W","10",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","10",",W","0",",W","33",",W,25,+","0",",,W,31,+","0.0",",,W,31,+","2.34",",,W,26,","79",",W,17,","408","W","355",",W","4.96",",,,W","0.0",",,,W","53.9",",W","63.3",",,,W","44.4",",,,W","190",",W","180",",W","25.9",",W","37",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-11","6.7",",W","757","W","0",",W","6",",W","4",",W","0",",W","0",",W","0",",W","9",",W","1",",W","2",",W","0",",W","18",",W,21,","0",",,W,30,+","0.0",",T,W,30,+","0.79",",,W,28,","73",",W,01,","1043","W","634",",W","1.87",",,,W","0.0",",T,,W","43.8",",W","53.1",",,,W","34.6",",,,W","190",",W","230",",W","29.1",",W","42",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2016-12","7.8",",W","757","W","0",",W","9",",W","8",",W","27",",W","6",",W","3",",W","29",",W","16",",W","0",",W","0",",W","-8",",W,18,","9",",,W,19,+","5.7",",,W,04,","0.46",",,W,04,","44",",W,26,","2356","W","1313",",W","2.04",",,,W","22.8",",,,W","22.6",",W","28.1",",,,W","17.2",",,,W","120",",W","230",",W","25.1",",W","37",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-01","6.9",",W","0","W","0",",W","14",",W","7",",W","26",",W","3",",W","4",",W","26",",W","14",",W","0",",W","0",",W","-5",",W,06,","5",",,W,31,","5.2",",,W,25,","0.63",",,W,25,","45",",W,21,","3634","W","1278",",W","2.76",",,,W","11.1",",,,W","23.8",",W","29.5",",,,W","18.0",",,,W","280",",W","290",",W","21.9",",W","36",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-02","7.6",",W","0","W","0",",W","9",",W","5",",W","14",",W","1",",W","0",",W","23",",W","6",",W","0",",W","0",",W","6",",W,04,+","4",",,W,06,+","1.4",",,W,25,","0.50",",,W,28,","68",",W,22,","4546","W","912",",W","1.94",",,,W","1.9",",,,W","32.4",",W","41.8",",,,W","23.1",",,,W","50",",W","320",",W","29.1",",W","40",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-03","9.8",",W","0","W","0",",W","13",",W","10",",W","9",",W","3",",W","0",",W","22",",W","8",",W","0",",W","0",",W","5",",W,14,","3",",,W,15,+","3.7",",,W,01,","0.72",",,W,23,","63",",W,06,","5499","W","953",",W","2.83",",,,W","8.3",",,,W","34.3",",W","42.5",",,,W","26.0",",,,W","160",",W","190","1,W","31.1",",W","48","1,W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-04","8.9",",W","0","W","0",",W","18",",W","10",",W","0",",W","0",",W","0",",W","3",",W","0",",W","8",",W","0",",W","27",",W,01,","0",",,W,30,+","0.0",",T,W,27,+","0.87",",,W,27,","76",",W,15,","5949","W","451",",W","5.31",",,,W","0.0",",T,,W","50.0",",W","60.4",",,,W","39.5",",,,W","180",",W","320",",W","30.0",",W","37",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-05","7.4",",W","15","W","15",",W","19",",W","7",",W","0",",W","0",",W","0",",W","1",",W","0",",W","12",",W","0",",W","32",",W,03,","0",",,W,31,+","0.0",",,W,31,+","0.56",",,W,20,","85",",W,16,","6240","W","290",",W","2.83",",,,W","0.0",",,,W","56.1",",W","66.5",",,,W","45.7",",,,W","170",",W","160",",W","33.1",",W","41",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-06","6.7",",W","167","W","152",",W","15",",W","11",",W","0",",W","0",",W","0",",W","0",",W","0",",W","27",",W","2",",W","44",",W,01,","0",",,W,30,+","0.0",",,W,30,+","1.57",",,W,13,","91",",W,12,+","6273","W","33",",W","6.74",",,,W","0.0",",,,W","69.0",",W","79.5",",,,W","58.5",",,,W","170",",W","290",",W","28.0",",W","38",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-07","5.6",",W","360","W","193",",W","11",",W","8",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","0",",W","52",",W,25,","0",",,W,31,+","0.0",",,W,31,+","1.66",",,W,21,","88",",W,06,","0","W","0",",W","6.52",",,,W","0.0",",,,W","71.2",",W","81.4",",,,W","61.0",",,,W","360",",W","360",",W","32.0",",W","46",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-08","5.4",",W","442","W","81",",W","8",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","0",",W","44",",W,25,","0",",,W,31,+","0.0",",,W,31,+","1.68",",,W,16,","85",",W,16,+","27","W","27",",W","3.85",",,,W","0.0",",,,W","66.8",",W","76.8",",,,W","56.7",",,,W","50",",W","130",",W","25.9",",W","35",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-09","5.8",",W","550","W","108",",W","6",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","21",",W","4",",W","40",",W,30,","0",",,W,30,+","0.0",",,W,30,+","0.39",",,W,20,","92",",W,23,","144","W","116",",W","0.55",",,,W","0.0",",,,W","64.7",",W","76.9",",,,W","52.5",",,,W","170",",W","160",",W","23.9",",W","31",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-10","8.3",",W","559","W","9",",W","15",",W","12",",W","0",",W","0",",W","0",",W","2",",W","0",",W","11",",W","0",",W","27",",W,29,","0",",,W,31,+","0.0",",T,W,28,","0.42",",,W,10,","80",",W,02,","499","W","355",",W","3.56",",,,W","0.0",",T,,W","53.8",",W","62.2",",,,W","45.4",",,,W","170",",W","270",",W","23.9",",W","33",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-11","8.1",",W","559","W","0",",W","6",",W","4",",W","0",",W","0",",W","0",",W","24",",W","2",",W","0",",W","0",",W","9",",W,10,","0",",,W,30,+","0.3",",,W,18,","0.26",",,W,04,","64",",W,24,","1378","W","879",",W","0.68",",,,W","0.3",",,,W","35.7",",W","44.5",",,,W","26.9",",,,W","180",",W","300",",W","25.9",",W","39",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2017-12","7.4",",W","559","W","0",",W","8",",W","1",",W","11",",W","1",",W","6",",W","30",",W","18",",W","0",",W","0",",W","-9",",W,31,","2",",,W,31,+","1.2",",,W,24,","0.47",",,W,04,","61",",W,04,","2704","W","1325",",W","0.73",",,,W","3.7",",,,W","22.2",",W","29.2",",,,W","15.3",",,,W","340",",W","250",",W","25.9",",W","49",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-01","7.6",",W","0","W","0",",W","10",",W","4",",W","17",",W","3",",W","8",",W","31",",W","19",",W","0",",W","0",",W","-13",",W,01,","5",",,W,16,","4.5",",,W,15,","1.12",",,W,22,","51",",W,11,","4090","W","1387",",W","1.68",",,,W","10.2",",,,W","20.3",",W","28.6",",,,W","11.9",",,,W","170",",W","170",",W","28.0",",W","37",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-02","7.2",",W","0","W","0",",W","14",",W","7",",W","16",",W","6",",W","8",",W","25",",W","14",",W","0",",W","0",",W","-9",",W,05,","7",",,W,11,+","3.8",",,W,09,","0.63",",,W,20,","57",",W,27,","5305","W","1215",",W","2.50",",,,W","13.4",",,,W","21.6",",W","30.3",",,,W","12.9",",,,W","170",",W","300",",W","29.1",",W","40",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-03","8.3",",W","0","W","0",",W","5",",W","4",",W","4",",W","1",",W","0",",W","30",",W","2",",W","0",",W","0",",W","14",",W,10,+","2",",,W,06,","2.9",",,W,05,","0.23",",,W,27,","56",",W,18,","6302","W","997",",W","0.74",",,,W","3.4",",,,W","32.8",",W","43.1",",,,W","22.6",",,,W","100",",W","90",",W","31.1",",W","45",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-04","8.3",",W","0","W","0",",W","10",",W","5",",W","7",",W","3",",W","0",",W","21",",W","2",",W","2",",W","0",",W","14",",W,08,+","7",",,W,19,","7.2",",,W,18,","0.77",",,W,18,","81",",W,30,","7123","W","820",",W","2.15",",,,W","13.5",",,,W","37.7",",W","48.1",",,,W","27.2",",,,W","70",",W","60",",W","32.0",",W","49",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-05","6.3",",W","98","W","98",",W","17",",W","13",",W","0",",W","0",",W","0",",W","0",",W","0",",W","23",",W","4",",W","35",",W,11,","0",",,W,31,+","0.0",",T,W,09,","1.51",",,W,09,","95",",W,27,","7234","W","112",",W","9.78",",,,W","0.0",",T,,W","64.5",",W","75.4",",,,W","53.7",",,,W","120",",W","260",",W","25.1",",W","36",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-06","7.6",",W","241","W","143",",W","13",",W","9",",W","0",",W","0",",W","0",",W","0",",W","0",",W","25",",W","3",",W","49",",W,06,","0",",,W,30,+","0.0",",,W,30,+","1.80",",,W,15,","93",",W,29,","7252","W","18",",W","5.67",",,,W","0.0",",,,W","69.2",",W","78.4",",,,W","60.0",",,,W","20",",W","50",",W","28.0",",W","43",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-07","5.8",",W","469","W","227",",W","6",",W","6",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","2",",W","50",",W,07,","0",",,W,31,+","0.0",",,W,31,+","1.09",",,W,13,","92",",W,13,+","0","W","0",",W","3.12",",,,W","0.0",",,,W","72.3",",W","83.0",",,,W","61.6",",,,W","30",",W","320",",W","25.1",",W","38",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-08","5.6",",W","672","W","204",",W","15",",W","10",",W","0",",W","0",",W","0",",W","0",",W","0",",W","30",",W","0",",W","53",",W,30,","0",",,W,31,+","0.0",",,W,31,+","3.78",",,W,20,","88",",W,12,","4","W","3",",W","10.41",",,,W","0.0",",,,W","71.5",",W","80.9",",,,W","62.1",",,,W","300",",W","290",",W","28.0",",W","44",",W"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2018-09","6.0",",W","760","W","88",",W","12",",W","11",",W","0",",W","0",",W","0",",W","0",",W","0",",W","21",",W","0",",W","33",",W,29,","0",",,W,30,+","0.0",",,W,30,+","1.52",",,W,02,","89",",W,17,","131","W","127",",W","5.46",",,,W","0.0",",,,W","63.7",",W","73.8",",,,W","53.5",",,,W","190",",W","300",",W","21.9",",W","35",",W"
